,72703,72711,72712,72713,KFVE0
1980-05-03,0,0,0,0,0
1980-05-04,4,0,4.130000114440918,4.800000190734863,0
1980-05-05,0,0,0,0,0
1980-05-06,0,5.75,0,0,3.2200000286102295
1980-05-07,6.25,6.849999904632568,8.550000190734863,7.329999923706055,11.4399995803833
1980-05-08,19.440000534057617,3.809999942779541,12.220000267028809,12.029999732971191,10
1980-05-09,7.880000114440918,3.3299999237060547,7.489999771118164,8.180000305175781,6.039999961853027
1980-05-10,0,0,0,0,2.2699999809265137
1980-05-11,0,0,0,0,0
1980-05-12,0,0,0,0,0
1980-05-13,0,6.630000114440918,6.019999980926514,4.460000038146973,9.65999984741211
1980-05-14,1.7999999523162842,4.079999923706055,5.960000038146973,4.920000076293945,8.489999771118164
1980-05-15,0,0.6399999856948853,2.9100000858306885,2.369999885559082,0
1980-05-16,0,0,3.240000009536743,2.309999942779541,0
1980-05-17,0,0,0,0,0
1980-05-18,1.7300000190734863,8.850000381469727,4.289999961853027,4.440000057220459,6.840000152587891
1980-05-19,0,0,0,0,0
1980-05-20,0,0,0,0,0
1980-05-21,0,0,0,0,0
1980-05-22,0,0,0,0,0
1980-05-23,0,0,0,0,0
1980-05-24,0,0,0,0,0
1980-05-25,0,0,0,0,0
1980-05-26,0,0.7400000095367432,0.8799999952316284,0.6600000262260437,1.690000057220459
1980-05-27,0,0,0,0,0
1980-05-28,0,0,0,0,0
1980-05-29,0,0,0,0,0
1980-05-30,0,0,0,0,1.4299999475479126
1980-05-31,0,0,0,0,0
1980-06-01,0,0.5299999713897705,2.059999942779541,0,2.559999942779541
1980-06-02,0,1.5700000524520874,0,0,0
1980-06-03,3.7300000190734863,1.7899999618530273,3.5199999809265137,2.680000066757202,4.460000038146973
1980-06-04,0,1.1200000047683716,3.2799999713897705,2.5799999237060547,2.0999999046325684
1980-06-05,0,0,0,0,0
1980-06-06,0,0,0,0,0
1980-06-07,0,0,0,0,0
1980-06-08,6.730000019073486,14.390000343322754,5.360000133514404,4.78000020980835,7.090000152587891
1980-06-09,3.2300000190734863,1.4900000095367432,0.17000000178813934,0.3700000047683716,1.3300000429153442
1980-06-10,0,0,0,0,1.6699999570846558
1980-06-11,0,0,0,0,0
1980-06-12,0,0,0,0,0
1980-06-13,0,0,0,0,0
1980-06-14,0,0,0,0,0
1980-06-15,8.649999618530273,5.210000038146973,4.650000095367432,2.7300000190734863,11.829999923706055
1980-06-16,4.519999980926514,0.8100000023841858,0,0,0
1980-06-17,0,0,0,0,0
1980-06-18,2.3499999046325684,0,1.1399999856948853,0.7900000214576721,3.049999952316284
1980-06-19,0,0,0,1.4199999570846558,0
1980-06-20,10.970000267028809,16.06999969482422,10.699999809265137,0,7.5
1980-06-21,11.479999542236328,15.300000190734863,17.540000915527344,17.59000015258789,12.510000228881836
1980-06-22,0,0,0,0,0
1980-06-23,0,4.119999885559082,0,0,0
1980-06-24,7.269999980926514,1.090000033378601,0,0,0
1980-06-25,4.639999866485596,0,0,0,0
1980-06-26,13.649999618530273,11.09000015258789,9.359999656677246,10.569999694824219,18.549999237060547
1980-06-27,17.799999237060547,2.4600000381469727,7.539999961853027,10.149999618530273,2.7899999618530273
1980-06-28,0,0,0,0,0
1980-06-29,0,0,0,0,0
1980-06-30,3.549999952316284,1.5399999618530273,6.139999866485596,6.21999979019165,3.6500000953674316
1980-07-01,2.009999990463257,1.590000033378601,2.109999895095825,2.9800000190734863,4.25
1980-07-02,7.71999979019165,2.680000066757202,11.010000228881836,10.3100004196167,8.279999732971191
1980-07-03,0,0,0,0,0
1980-07-04,0,0,0,0,0
1980-07-05,9.90999984741211,31.799999237060547,12.699999809265137,13.149999618530273,15.119999885559082
1980-07-06,9.90999984741211,13.9399995803833,15.239999771118164,15.710000038146973,12.300000190734863
1980-07-07,0,0,0,0,0
1980-07-08,3.9000000953674316,3.4000000953674316,3.1500000953674316,3.7200000286102295,5.78000020980835
1980-07-09,4.010000228881836,0,3.3299999237060547,4.010000228881836,0
1980-07-10,0,0,0,0,0
1980-07-11,8.859999656677246,7.960000038146973,8.279999732971191,7.360000133514404,15.729999542236328
1980-07-12,4.050000190734863,15.329999923706055,9.449999809265137,7.389999866485596,17.93000030517578
1980-07-13,5.579999923706055,10.899999618530273,6.320000171661377,5.840000152587891,7.190000057220459
1980-07-14,0,0,0,0,8.40999984741211
1980-07-15,1.4299999475479126,4.840000152587891,0.25999999046325684,0.49000000953674316,2.2699999809265137
1980-07-16,2.9200000762939453,0,0,0,0
1980-07-17,11.609999656677246,3.859999895095825,2.880000114440918,3.859999895095825,1.899999976158142
1980-07-18,0,0,0,0,0
1980-07-19,0,11.329999923706055,21.020000457763672,0,11.170000076293945
1980-07-20,1.899999976158142,11.8100004196167,14.489999771118164,11.520000457763672,0
1980-07-21,0,0,0,0,0
1980-07-22,13.369999885559082,6.630000114440918,6.309999942779541,6.349999904632568,5.539999961853027
1980-07-23,24.68000030517578,10.989999771118164,12.550000190734863,19.09000015258789,5.53000020980835
1980-07-24,0,19.549999237060547,4.110000133514404,4.989999771118164,0
1980-07-25,0,0,0,0,0
1980-07-26,0,0,0,0,0
1980-07-27,10.069999694824219,5.539999961853027,2,2.5399999618530273,0
1980-07-28,0,2.559999942779541,0,0,6.949999809265137
1980-07-29,0,4.630000114440918,5.809999942779541,5.019999980926514,11.109999656677246
1980-07-30,11.529999732971191,6.400000095367432,8.579999923706055,7.860000133514404,8.84000015258789
1980-07-31,0,0,6.46999979019165,6.869999885559082,0
1980-08-01,0,0,0,0,0
1980-08-02,0,0,8.5600004196167,12.119999885559082,15.529999732971191
1980-08-03,0,5.369999885559082,11.210000038146973,13.84000015258789,19.56999969482422
1980-08-04,0,0,5.380000114440918,8.050000190734863,3.4100000858306885
1980-08-05,0,0,0,0,0
1980-08-06,6.25,11.119999885559082,0,0.44999998807907104,0.9599999785423279
1980-08-07,0,0,0,0,0
1980-08-08,0,5.579999923706055,4.079999923706055,5.389999866485596,6.900000095367432
1980-08-09,0,3.7799999713897705,0,4.199999809265137,2.950000047683716
1980-08-10,0,0,0,0,0
1980-08-11,0,0,0,0,0
1980-08-12,15.25,12.9399995803833,8.75,7.96999979019165,14.039999961853027
1980-08-13,2.380000114440918,0.7099999785423279,4.420000076293945,3.859999895095825,1.6299999952316284
1980-08-14,0,7.150000095367432,10.010000228881836,7.360000133514404,10.75
1980-08-15,10.930000305175781,7.659999847412109,7.519999980926514,5.309999942779541,14.930000305175781
1980-08-16,4.050000190734863,0,7.570000171661377,7.849999904632568,3.369999885559082
1980-08-17,0,0.27000001072883606,0,0,0
1980-08-18,0,0,0,0,0
1980-08-19,0,0,0,0,0
1980-08-20,0,0.27000001072883606,0,0,0
1980-08-21,0,0,0,0,0
1980-08-22,0,0,0,0,0
1980-08-23,0,0,0,0,0
1980-08-24,0,0,0,0,0
1980-08-25,0,3.690000057220459,0,0,0
1980-08-26,1.8600000143051147,0,0,0,0
1980-08-27,7.559999942779541,9.180000305175781,3.809999942779541,4.880000114440918,2.200000047683716
1980-08-28,7.190000057220459,0,0,0,0
1980-08-29,0,0,0,0,0
1980-08-30,0,0,4.03000020980835,2.740000009536743,2.5
1980-08-31,19.040000915527344,5.53000020980835,4.550000190734863,5.190000057220459,2.640000104904175
1980-09-01,6.909999847412109,18.649999618530273,15.390000343322754,13.710000038146973,18.139999389648438
1980-09-02,3.0399999618530273,8.649999618530273,3.7200000286102295,3.890000104904175,8.180000305175781
1980-09-03,0,0.4699999988079071,0,0,0
1980-09-04,0,0,0,0,0
1980-09-05,0,0.3700000047683716,0,0,7.670000076293945
1980-09-06,0,0,0,0,0
1980-09-07,0,0,0,0,0
1980-09-08,0,0,0,0,0
1980-09-09,0,2.4600000381469727,2.8499999046325684,2.869999885559082,2.490000009536743
1980-09-10,1.909999966621399,1.2000000476837158,1.409999966621399,1.3200000524520874,0
1980-09-11,7.900000095367432,5.489999771118164,1.5700000524520874,1.940000057220459,4.269999980926514
1980-09-12,0,0,0,0,0
1980-09-13,0,7.849999904632568,6.050000190734863,7.980000019073486,3.950000047683716
1980-09-14,23.729999542236328,10,15.5,17.100000381469727,9.670000076293945
1980-09-15,1.7100000381469727,0,0,0,0
1980-09-16,0,0,0,0,0
1980-09-17,5.610000133514404,8.380000114440918,7.840000152587891,7.489999771118164,8.529999732971191
1980-09-18,8.489999771118164,4.179999828338623,0,0,0
1980-09-19,0,0,0,0,0
1980-09-20,5.03000020980835,17.780000686645508,18.600000381469727,14.050000190734863,16.84000015258789
1980-09-21,5.059999942779541,12.890000343322754,7.760000228881836,7.449999809265137,16.829999923706055
1980-09-22,5.789999961853027,10.6899995803833,4.739999771118164,3.7100000381469727,7.230000019073486
1980-09-23,4.78000020980835,3.0899999141693115,3.940000057220459,4,1.899999976158142
1980-09-24,0,0,0,0,0
1980-09-25,1.850000023841858,1.2799999713897705,2.509999990463257,1.8799999952316284,2.5199999809265137
1980-09-26,12.510000228881836,10.579999923706055,17.950000762939453,16.989999771118164,17.959999084472656
1980-09-27,0,1.3899999856948853,2.990000009536743,1.9199999570846558,0
1980-09-28,0,0,0,0,0
1980-09-29,0,0,0,0,0
1980-09-30,5.010000228881836,4.21999979019165,3.619999885559082,3.2799999713897705,2.309999942779541
1980-10-01,0,0.7099999785423279,1.3300000429153442,1.6200000047683716,2.4800000190734863
1980-10-02,2.3299999237060547,8.470000267028809,4.179999828338623,4.489999771118164,4.829999923706055
1980-10-03,12.350000381469727,11.479999542236328,7.119999885559082,6.960000038146973,13.420000076293945
1980-10-04,17.59000015258789,13.779999732971191,12.640000343322754,12.779999732971191,13.760000228881836
1980-10-05,0,1.940000057220459,0,0,0
1980-10-06,0,0,1.8799999952316284,0.8299999833106995,0
1980-10-07,1.059999942779541,0,0,0,0
1980-10-08,1.340000033378601,3.950000047683716,3.450000047683716,2.7799999713897705,4.869999885559082
1980-10-09,0,3.359999895095825,0,0,0
1980-10-10,0,0,0,0,0
1980-10-11,13.770000457763672,9.579999923706055,18.84000015258789,17.510000228881836,15.720000267028809
1980-10-12,11.600000381469727,2.5299999713897705,4.769999980926514,5.78000020980835,3.450000047683716
1980-10-13,0,0,0.1899999976158142,0.4099999964237213,1.350000023841858
1980-10-14,0,0,0,0,0
1980-10-15,0,0,0,0,0
1980-10-16,0,0,0,0,0
1980-10-17,0,3.3399999141693115,0,0,0
1980-10-18,2.119999885559082,1.6399999856948853,1.5299999713897705,1.409999966621399,3.8499999046325684
1980-10-19,0,0.5899999737739563,0,0,1.6200000047683716
1980-10-20,0,0.30000001192092896,0,0,1.8899999856948853
1980-10-21,0,1.649999976158142,1.5299999713897705,2.0999999046325684,0
1980-10-22,0,1.7799999713897705,0,0,0
1980-10-23,0,0,0,0,0
1980-10-24,0,0,0,0,0
1980-10-25,15.279999732971191,10.819999694824219,12.25,14.029999732971191,11.579999923706055
1980-10-26,10.619999885559082,11.989999771118164,7.980000019073486,10.399999618530273,6.519999980926514
1980-10-27,0,0,0,0,0
1980-10-28,0,0.46000000834465027,0,1.1699999570846558,0
1980-10-29,0,0,0,0,0
1980-10-30,0,0,0,0,0
1980-10-31,0,0.3400000035762787,2.130000114440918,2.4200000762939453,0
1980-11-01,0,0,1.5099999904632568,1.6200000047683716,0
1980-11-02,0,0,0,0,0
1980-11-03,0,0,0,0,1.2000000476837158
1980-11-04,1.909999966621399,3.0299999713897705,1.2599999904632568,1,2.75
1980-11-05,2.109999895095825,0,0.8100000023841858,0.6700000166893005,0
1980-11-06,0,4.050000190734863,0,0,1
1980-11-07,0,3.7699999809265137,7.150000095367432,8.199999809265137,6.78000020980835
1980-11-08,10.050000190734863,4.119999885559082,5,6.699999809265137,2.880000114440918
1980-11-09,0,1.75,2.309999942779541,0,2.6700000762939453
1980-11-10,8.9399995803833,2.25,4.980000019073486,5.590000152587891,3.2300000190734863
1980-11-11,6.079999923706055,2.309999942779541,2.4800000190734863,3.009999990463257,1.9299999475479126
1980-11-12,0,0,0,0,0
1980-11-13,0,2.9600000381469727,1.0399999618530273,1.1699999570846558,2.119999885559082
1980-11-14,2.309999942779541,0,0,0,0
1980-11-15,0,0,0,0,0
1980-11-16,0,0,0,0,0
1980-11-17,0,0,0,0,0
1980-11-18,11.75,4.659999847412109,5.210000038146973,5.889999866485596,3.069999933242798
1980-11-19,0,0,0,0,0
1980-11-20,0,0,0,0,0
1980-11-21,0,0,0,0,0
1980-11-22,0,0,0,0,0
1980-11-23,0,0,0,0,0
1980-11-24,7.360000133514404,10.170000076293945,15.140000343322754,13.220000267028809,16.75
1980-11-25,19.260000228881836,16.229999542236328,15.989999771118164,15.479999542236328,13.369999885559082
1980-11-26,9.680000305175781,0,0,5.590000152587891,0
1980-11-27,0,0,0,0,0
1980-11-28,10.979999542236328,5.039999961853027,8.710000038146973,8.210000038146973,9.649999618530273
1980-11-29,9.25,7.840000152587891,6.840000152587891,8.010000228881836,0
1980-11-30,0,0,2.380000114440918,2.950000047683716,1.9299999475479126
1980-12-01,4.440000057220459,1.2200000286102295,1.2400000095367432,0,0
1980-12-02,5.889999866485596,5.650000095367432,5.389999866485596,5.039999961853027,9.770000457763672
1980-12-03,25.170000076293945,18.8799991607666,18.149999618530273,18.729999542236328,16.969999313354492
1980-12-04,3.8399999141693115,8.529999732971191,2.9700000286102295,2.6500000953674316,4.889999866485596
1980-12-05,0,0,0,0,1.0499999523162842
1980-12-06,0,0,0,0,0
1980-12-07,0,0,0,0,1.159999966621399
1980-12-08,8.289999961853027,7.980000019073486,9.529999732971191,8.319999694824219,12.430000305175781
1980-12-09,0,0,0,0,0
1980-12-10,0,4.239999771118164,1.8700000047683716,1.7100000381469727,4.300000190734863
1980-12-11,0,0,0,0,0
1980-12-12,0,1.840000033378601,2.8399999141693115,0,3.1500000953674316
1980-12-13,0.9399999976158142,1.2400000095367432,1.2999999523162842,1.2999999523162842,1.6100000143051147
1980-12-14,0,1.6799999475479126,0,0,0.38999998569488525
1980-12-15,0,0.6499999761581421,0,0,2.009999990463257
1980-12-16,10.90999984741211,7.579999923706055,9.520000457763672,9.640000343322754,13.75
1980-12-17,0,2.799999952316284,2.0999999046325684,3.180000066757202,0
1980-12-18,0.5400000214576721,1.649999976158142,0,0,0
1980-12-19,0.7599999904632568,0,0,0,0
1980-12-20,0,0,0,0,0
1980-12-21,0,0,0,0,0
1980-12-22,0,0,0,0,1.7200000286102295
1980-12-23,2.7899999618530273,0.7200000286102295,2.990000009536743,3.319999933242798,2.509999990463257
1980-12-24,5.070000171661377,3.6600000858306885,6.690000057220459,7.559999942779541,5.400000095367432
1980-12-25,0,0,0,0,0
1980-12-26,0,0,0,0,0
1980-12-27,0,0,0,0,0
1980-12-28,1.1799999475479126,0,0,0,0
1980-12-29,4.900000095367432,3.0299999713897705,5.760000228881836,6.28000020980835,0
1980-12-30,9.829999923706055,0.6200000047683716,1.8899999856948853,2.450000047683716,3.009999990463257
1980-12-31,,,,,
1981-01-01,0,0,0,0,0
1981-01-02,4.949999809265137,5.800000190734863,7.860000133514404,8.59000015258789,8.65999984741211
1981-01-03,1.5099999904632568,0,0,0,0
1981-01-04,0,0,0,0,1.4600000381469727
1981-01-05,0,0,0,0,0
1981-01-06,0,6.119999885559082,0,0,4.929999828338623
1981-01-07,16.18000030517578,5.039999961853027,11.449999809265137,10.760000228881836,11.149999618530273
1981-01-08,3.4100000858306885,0,0,0.09000000357627869,0
1981-01-09,0,0,0,0,0
1981-01-10,7.309999942779541,0,8.25,7.460000038146973,8.960000038146973
1981-01-11,0,0,0,0,2.5999999046325684
1981-01-12,0,0,0,0,0
1981-01-13,6.820000171661377,3.0299999713897705,7.449999809265137,6.860000133514404,8.800000190734863
1981-01-14,0,0,0,0,0
1981-01-15,0,0,0,0,0
1981-01-16,0,0,0,0,0
1981-01-17,0,0,0,0,0
1981-01-18,0,0,0,0,0
1981-01-19,0,0,0,0,0
1981-01-20,0,0,0,0,0
1981-01-21,0,1.8200000524520874,0,0,3.4100000858306885
1981-01-22,12.3100004196167,1.9700000286102295,8.069999694824219,7.96999979019165,7.599999904632568
1981-01-23,8.739999771118164,0,3.4600000381469727,3.640000104904175,3.9600000381469727
1981-01-24,2.319999933242798,0,0.1899999976158142,0,1.5099999904632568
1981-01-25,0,0,0,0,0
1981-01-26,0,0,0,0,1.340000033378601
1981-01-27,0,0,0,0,0
1981-01-28,0,0,0,0,0
1981-01-29,0,0,0,0,0
1981-01-30,0,0,0,0,0
1981-01-31,0,0,0,0,0
1981-02-01,0,0,6.090000152587891,0,4.420000076293945
1981-02-02,26.059999465942383,11.819999694824219,18.239999771118164,17.979999542236328,18.469999313354492
1981-02-03,0,0,0,0,0
1981-02-04,0,0,0,0,0
1981-02-05,0,0,0,0,0
1981-02-06,0,0,0,0,0
1981-02-07,0,0,0,0,1.2000000476837158
1981-02-08,12.229999542236328,9.600000381469727,10.199999809265137,10.960000038146973,11.279999732971191
1981-02-09,2.3299999237060547,3.9000000953674316,1.6200000047683716,1.6399999856948853,0
1981-02-10,0,0,0,0,2.2799999713897705
1981-02-11,7.019999980926514,13.15999984741211,8.510000228881836,8.149999618530273,11.579999923706055
1981-02-12,7.510000228881836,0,0,0,0
1981-02-13,0,0,0,0,0
1981-02-14,2.190000057220459,0,0.23999999463558197,0.5299999713897705,0
1981-02-15,0,0,0,0,0
1981-02-16,0,0,0,0,0
1981-02-17,0,0,0,0,0
1981-02-18,0,0,0,0,0
1981-02-19,0,0,0.949999988079071,0,1.5499999523162842
1981-02-20,1.1799999475479126,1.7599999904632568,2.0899999141693115,1.6799999475479126,2.359999895095825
1981-02-21,0,1.2899999618530273,0,0,2.309999942779541
1981-02-22,0,0.6899999976158142,0,0,0
1981-02-23,0,0,0,0,0
1981-02-24,0,0,0,0,0
1981-02-25,0,0,0,0,0
1981-02-26,2.140000104904175,3.299999952316284,5.699999809265137,5.71999979019165,5.989999771118164
1981-02-27,0,0,0,0,0
1981-02-28,0,5.449999809265137,2.7799999713897705,0,3.390000104904175
1981-03-01,2.8299999237060547,3.309999942779541,3.3499999046325684,3.930000066757202,2.0399999618530273
1981-03-02,0,2.2799999713897705,0,0,0
1981-03-03,0,1.6699999570846558,0,0,0
1981-03-04,0,0,0,0,0
1981-03-05,0,0,2.009999990463257,0,2.380000114440918
1981-03-06,0,2.7899999618530273,0,0,0
1981-03-07,0,0.6899999976158142,0,0,0
1981-03-08,0,0,0,0,0
1981-03-09,0,0,0,0,0
1981-03-10,0,0,0,0,0
1981-03-11,0,0,0,0,0
1981-03-12,0,0,0,0,0
1981-03-13,7.619999885559082,1.4800000190734863,3.0799999237060547,1.909999966621399,0
1981-03-14,13.100000381469727,0,6.869999885559082,7.199999809265137,4.059999942779541
1981-03-15,0,0,0,0,0
1981-03-16,0,0,0,0,0
1981-03-17,22.100000381469727,14.1899995803833,21.579999923706055,20.969999313354492,26.290000915527344
1981-03-18,6.800000190734863,6.570000171661377,6.829999923706055,8.229999542236328,6.880000114440918
1981-03-19,0,4.769999980926514,2.0199999809265137,2.4200000762939453,2.9000000953674316
1981-03-20,0,1.149999976158142,0,0,0
1981-03-21,0,0,0,0,0
1981-03-22,0,0,0,0,0
1981-03-23,0,0,0,0,0
1981-03-24,0,0,0,0,0
1981-03-25,0,0,0,0,0
1981-03-26,0,0,0,0,0
1981-03-27,0,0,0,0,0
1981-03-28,0,0,0,0,2.5999999046325684
1981-03-29,3.049999952316284,2.5,3.8399999141693115,4.380000114440918,0
1981-03-30,11.789999961853027,21.3700008392334,17.190000534057617,15.630000114440918,22.56999969482422
1981-03-31,10.460000038146973,12.020000457763672,11.15999984741211,12.949999809265137,0
1981-04-01,0,4.340000152587891,5.670000076293945,5,5.230000019073486
1981-04-02,28.389999389648438,0,13.119999885559082,14.34000015258789,7.559999942779541
1981-04-03,0,0,0,0,0
1981-04-04,0.9300000071525574,2.7799999713897705,1.7200000286102295,1.2100000381469727,3.299999952316284
1981-04-05,9.25,2.6500000953674316,5.039999961853027,4.699999809265137,4.510000228881836
1981-04-06,3.059999942779541,0,0,0,2.569999933242798
1981-04-07,0,0,0,0,0
1981-04-08,0,0,0,0,3.740000009536743
1981-04-09,5.360000133514404,3.819999933242798,7.420000076293945,5.309999942779541,7.099999904632568
1981-04-10,0,1.149999976158142,0,0,0
1981-04-11,0,0.15000000596046448,0,0,0
1981-04-12,0,0,0,0,0
1981-04-13,0,0,0,0,0
1981-04-14,7.059999942779541,5.639999866485596,4.639999866485596,5.170000076293945,7.010000228881836
1981-04-15,0,0,0,0,0
1981-04-16,0,0,0,0,0
1981-04-17,2.1500000953674316,1.5099999904632568,2.4200000762939453,0,1.1799999475479126
1981-04-18,6.539999961853027,6.28000020980835,4.28000020980835,4.760000228881836,5.579999923706055
1981-04-19,0,0,0,0,0
1981-04-20,0,0,0,0,0
1981-04-21,0,0,0,0,0
1981-04-22,0,0,0,0,0
1981-04-23,0,0,0,0,0
1981-04-24,9.789999961853027,8.300000190734863,6.21999979019165,7.079999923706055,6.599999904632568
1981-04-25,0,0,0,3.8499999046325684,0
1981-04-26,0,4.53000020980835,0,2.990000009536743,0
1981-04-27,0,0,0,0,0
1981-04-28,0,0,0,0,0
1981-04-29,12.720000267028809,17.110000610351562,14.859999656677246,14.4399995803833,14.579999923706055
1981-04-30,0,0,0,0,0
1981-05-01,0,0,0,0,0
1981-05-02,0,0,0,0,0
1981-05-03,0,0,0,0,0
1981-05-04,0,0,0,0,0
1981-05-05,0,0,0,0,0
1981-05-06,3.509999990463257,5.360000133514404,2.259999990463257,2.2300000190734863,4.340000152587891
1981-05-07,0,0,0,0,0
1981-05-08,0,0,0,0,0
1981-05-09,0,0,0,0,0
1981-05-10,0,0,0,0,0
1981-05-11,0,9.470000267028809,0,0,9.069999694824219
1981-05-12,9.020000457763672,5.849999904632568,15.470000267028809,16.90999984741211,24.219999313354492
1981-05-13,14.020000457763672,5.150000095367432,14.630000114440918,17.290000915527344,12.3100004196167
1981-05-14,0,0.6899999976158142,2.4000000953674316,2.4000000953674316,1.4800000190734863
1981-05-15,0,1.8600000143051147,5.239999771118164,0,1.5199999809265137
1981-05-16,5.769999980926514,9.470000267028809,9.720000267028809,9.520000457763672,23.579999923706055
1981-05-17,8.25,3.4200000762939453,7.440000057220459,8.300000190734863,3.5999999046325684
1981-05-18,0,0,0,0,0
1981-05-19,0,0,0,0,0
1981-05-20,0,0,0,0,0
1981-05-21,0,0,0,0,1.4199999570846558
1981-05-22,0,2.380000114440918,0,0,0
1981-05-23,0,0,0,0,0
1981-05-24,0,0,0,0,0
1981-05-25,5.010000228881836,1.2599999904632568,6.369999885559082,4.800000190734863,8.180000305175781
1981-05-26,5.5,7.690000057220459,2.5199999809265137,2.619999885559082,2.3299999237060547
1981-05-27,2.690000057220459,7.300000190734863,3.3499999046325684,2.319999933242798,8.529999732971191
1981-05-28,0,11,12.220000267028809,15.680000305175781,6.230000019073486
1981-05-29,1.1699999570846558,5.760000228881836,6.079999923706055,5.230000019073486,11.800000190734863
1981-05-30,4.78000020980835,9.239999771118164,4.309999942779541,2.359999895095825,5.449999809265137
1981-05-31,8.34000015258789,0,6.78000020980835,5.900000095367432,3.450000047683716
1981-06-01,0,0,0,0,0
1981-06-02,0,0,0,0,0
1981-06-03,0,3.880000114440918,4.71999979019165,0,4.980000019073486
1981-06-04,0,0,0,0,0
1981-06-05,0,0,0,0,0
1981-06-06,2.7699999809265137,6.5,9.029999732971191,8.489999771118164,7.179999828338623
1981-06-07,10.800000190734863,0,4.980000019073486,5.800000190734863,0
1981-06-08,0,8.100000381469727,0,0,3.680000066757202
1981-06-09,7.309999942779541,3.559999942779541,10.430000305175781,8.220000267028809,10.899999618530273
1981-06-10,0,0,0,0,2.119999885559082
1981-06-11,0,2.259999990463257,0,0,0
1981-06-12,2.690000057220459,1.4900000095367432,0,0,0
1981-06-13,0,0,0,0,0
1981-06-14,0,0,0,0,0
1981-06-15,1.6699999570846558,7.28000020980835,3.0999999046325684,1.6299999952316284,0
1981-06-16,9.420000076293945,12.6899995803833,5.96999979019165,3.640000104904175,17.780000686645508
1981-06-17,0,0.6800000071525574,3.380000114440918,2.5999999046325684,3.7300000190734863
1981-06-18,0,0,0,0,0
1981-06-19,0,2.869999885559082,2.880000114440918,0,2.740000009536743
1981-06-20,15.779999732971191,3.390000104904175,9.479999542236328,10.949999809265137,3.380000114440918
1981-06-21,18.8799991607666,3.2200000286102295,8.34000015258789,10.859999656677246,0
1981-06-22,12.3100004196167,13.199999809265137,18.950000762939453,16.1299991607666,20.299999237060547
1981-06-23,0,0,0,0,0
1981-06-24,0,1.3200000524520874,0,0,3.7899999618530273
1981-06-25,9.760000228881836,15.920000076293945,17.940000534057617,11.550000190734863,28.31999969482422
1981-06-26,7.519999980926514,0,7.360000133514404,7.659999847412109,1.649999976158142
1981-06-27,0,0,0,0,0
1981-06-28,0,0,0,0,0
1981-06-29,0,0,0,0,0
1981-06-30,0,0,0,0,0
1981-07-01,0,0,0,0,0
1981-07-02,0,0,0,0,0
1981-07-03,0,0,0,0,0
1981-07-04,0,2.559999942779541,0,0,0
1981-07-05,3.3299999237060547,3.7200000286102295,0,0,11.289999961853027
1981-07-06,10.880000114440918,9.350000381469727,19.18000030517578,19.049999237060547,16
1981-07-07,3.75,6.230000019073486,9.579999923706055,12.210000038146973,7.710000038146973
1981-07-08,3.869999885559082,0,0,3.5999999046325684,0
1981-07-09,0,6.989999771118164,0,0,1.559999942779541
1981-07-10,4,1.5,2.6500000953674316,2.700000047683716,0
1981-07-11,2.319999933242798,1.690000057220459,0,1.8799999952316284,0
1981-07-12,0,0,0,0,0
1981-07-13,5.360000133514404,24.360000610351562,2.2200000286102295,1.409999966621399,10.869999885559082
1981-07-14,10.460000038146973,6.650000095367432,5.670000076293945,5.829999923706055,4.980000019073486
1981-07-15,0,0,0,0,0
1981-07-16,0,0,0,0,0
1981-07-17,0,0,0,0,0
1981-07-18,0,0,0,0,0
1981-07-19,0,0,0,0,0
1981-07-20,0,7.289999961853027,1.9199999570846558,0,2.8299999237060547
1981-07-21,6.099999904632568,1.9500000476837158,3.569999933242798,2.700000047683716,7.389999866485596
1981-07-22,0,0,0,0,0
1981-07-23,0,0,0,0,0
1981-07-24,0,0,0,0,0
1981-07-25,0,0,0,0,0
1981-07-26,0,16.459999084472656,15.640000343322754,16.190000534057617,11.25
1981-07-27,8.270000457763672,0,9.430000305175781,10.34000015258789,0
1981-07-28,0,0,0,0,0
1981-07-29,3.049999952316284,3.0199999809265137,2.4700000286102295,2.5899999141693115,0
1981-07-30,1.5299999713897705,4.570000171661377,1.3300000429153442,1.149999976158142,0
1981-07-31,0,0,0,0,0
1981-08-01,0,0,0,0,0
1981-08-02,0,0,0,0,0.8500000238418579
1981-08-03,0,0,7.820000171661377,11.289999961853027,6.079999923706055
1981-08-04,3.950000047683716,0,3.7899999618530273,2.869999885559082,0
1981-08-05,9.239999771118164,67.08999633789062,15.470000267028809,11.970000267028809,40.150001525878906
1981-08-06,33.34000015258789,31.389999389648438,37.34000015258789,32.439998626708984,57.5
1981-08-07,11.430000305175781,2.0199999809265137,17.8799991607666,19.31999969482422,10.069999694824219
1981-08-08,2.3299999237060547,1.5299999713897705,2.950000047683716,3.069999933242798,4.320000171661377
1981-08-09,0,11.800000190734863,3.890000104904175,3.7899999618530273,3.930000066757202
1981-08-10,0,3.740000009536743,3.190000057220459,4.440000057220459,0
1981-08-11,0,9.100000381469727,9.15999984741211,0,10.350000381469727
1981-08-12,0,6.260000228881836,0,0,0
1981-08-13,0,0,0,0,0
1981-08-14,0,0,0,0,0
1981-08-15,23.479999542236328,8.140000343322754,21.260000228881836,0,21.389999389648438
1981-08-16,16.700000762939453,9.6899995803833,17.459999084472656,20.639999389648438,8.59000015258789
