,468T8,49HYF,72677,72768,72769,72770,72772,72773,72774,72775,72776,72777,72779,74230,7QWEU,9Y709,FZIS8,GBAB3,H5X3C,J5D8P,J893H,JOVI3,K8S00,KBHK0,KBZN0,KCII0,KEKS0,KGDV0,KGFA0,KJDN0,KLVM0,KLWT0,KM750,KOLF0,KPO10,KPWD0,KS590,KS710,KS850,KSDY0,KWYS0,MDSMM,MRYDA,OBMJ4,U1K6U,V83LW,WLH1H,XEEN8
2023-06-13,0.11959999799728394,2.5083999633789062,0,0,0,0.16939999163150787,1.049899935722351,4.0920000076293945,2.7094998359680176,0,0,0,0.6322999596595764,0,0,0,0.5256999731063843,0.7662000060081482,0.23160000145435333,0,2.0706000328063965,0.2207999974489212,1.1567999124526978,0,0.03370000049471855,0,2.119799852371216,0,0,0,1.6198999881744385,0,0,0,0,0,4.270999908447266,0,0,0,13.489999771118164,0,0,1.0169999599456787,0,1.0734999179840088,0,0
2023-06-14,5.423500061035156,4.9217000007629395,4.2164998054504395,1.4642000198364258,0.5414999723434448,0,0.3716000020503998,0,0.8774999976158142,0,0,0,3.8905999660491943,1.1126999855041504,1.004699945449829,0.9506999850273132,0,0.1605999916791916,3.4652998447418213,3.13319993019104,0,1.0608999729156494,2.2411999702453613,8.97089958190918,3.3213000297546387,0,7.7988996505737305,7.881099700927734,0,0,4.517399787902832,2.6599998474121094,0.7727999687194824,8.180099487304688,4.7027997970581055,2.379499912261963,4.993899822235107,2.0820000171661377,13.248799324035645,7.4492998123168945,8.882299423217773,0.9838999509811401,1.6047999858856201,1.1044999361038208,0,0.07459999620914459,0,2.824199914932251
2023-06-15,0.6358999609947205,3.521099805831909,0,0,0.4162999987602234,0,0,0,0,0,0,0,0,0,0.873699963092804,0,0.8826999664306641,0,0,0,0,0,0,4.97760009765625,0.016599999740719795,0,0,0,0,0,5.155900001525879,0,0,0,0,0,0,0,0,0,0,0,0,0.13509999215602875,0,0,0,0
2023-06-16,0,0,0,0,0,0,0.43140000104904175,1.9357999563217163,0.14159999787807465,0,0,0,3.191499948501587,0,0,0,0.5254999995231628,0.644599974155426,0,0,0,0.5525000095367432,0,0,0,0.08879999816417694,0,0,0,0,0,0,0,0,0,0,0.588699996471405,0,0,0,0.03350000083446503,0,0,0,0,0,0.05609999969601631,0
2023-06-17,0.7017999887466431,2.1208999156951904,1.0683000087738037,0.00039999998989515007,0,1.3407999277114868,1.6891999244689941,17.034799575805664,2.849900007247925,0.8614999651908875,0.8614999651908875,0.0010999999940395355,3.97409987449646,0.6177999973297119,0.32819998264312744,0.3246999979019165,2.2395999431610107,1.1489999294281006,2.945499897003174,0,21.145099639892578,1.0367000102996826,0.4926999807357788,0,1.8387999534606934,1.264299988746643,3.912099838256836,0,0.6079999804496765,0,1.2549999952316284,0,0.3393999934196472,0,0,0.3052999973297119,0.1551000028848648,0,2.7293999195098877,0.5139999985694885,2.9973998069763184,0,0.3156999945640564,6.933899879455566,0.7044999599456787,2.2727999687194824,2.1191999912261963,0.9690999984741211
2023-06-18,1.566999912261963,9.165800094604492,0,3.5500998497009277,0.4439999759197235,5.971799850463867,1.615399956703186,2.7337000370025635,4.746200084686279,2.3099000453948975,2.3099000453948975,0.7999999523162842,1.3278999328613281,0.5023999810218811,0.8205999732017517,4.744800090789795,2.1464998722076416,2.1039998531341553,6.102799892425537,0.6086999773979187,1.357800006866455,3.9697999954223633,0.4593999981880188,1.4157999753952026,12.366799354553223,4.405200004577637,13.224199295043945,0.9247999787330627,3.5979998111724854,0,17.671098709106445,9.631400108337402,3.7308998107910156,0.40789997577667236,0.007699999958276749,4.955699920654297,0.5907999873161316,0,0,0,16.861398696899414,6.65749979019165,2.881500005722046,2.737799882888794,3.171999931335449,4.337199687957764,2.5630998611450195,8.166600227355957
2023-06-19,0.35909998416900635,1.8102999925613403,4.213299751281738,5.930099964141846,0,0,0.676099956035614,0.7446999549865723,1.0656999349594116,0,0,0,0,7.180099964141846,4.213299751281738,1.2251999378204346,0,0,5.029699802398682,17.368000030517578,0.5848000049591064,1.4107999801635742,0,3.9915997982025146,0,0,0,4.741399765014648,0,7.4853997230529785,1.4845999479293823,1.2460999488830566,8.034500122070312,28.404199600219727,14.782499313354492,13.829299926757812,0,0,30.90359878540039,9.872900009155273,2.157899856567383,1.1154999732971191,0.923799991607666,4.214699745178223,0,0,0,1.2034999132156372
2023-06-20,1.5587999820709229,0,2.8685998916625977,6.8252997398376465,0,0.986799955368042,0.4870999753475189,0,0.8240999579429626,0,0,0,0,1.9305999279022217,1.8744999170303345,3.5464999675750732,0,0,0.8986999988555908,11.420799255371094,0,0.8919000029563904,0,1.654099941253662,0,0.0010999999940395355,0,3.5038998126983643,0,12.819299697875977,0,6.2266998291015625,1.1495000123977661,9.976900100708008,5.936899662017822,5.7328996658325195,0.34860000014305115,0,5.700900077819824,3.6930999755859375,0.5985000133514404,2.6612000465393066,1.5185999870300293,1.867799997329712,0.22709999978542328,0.7935000061988831,0,2.0613999366760254
2023-06-21,2.090100049972534,1.680299997329712,6.51669979095459,2.0999999046325684,0,0,0,0,0.3434999883174896,0,0,0,0.7924000024795532,23.94209861755371,2.9694998264312744,9.819499969482422,0.30570000410079956,0.5769000053405762,5.376800060272217,10.681699752807617,0,0.0478999987244606,0,13.763599395751953,0.8409000039100647,0.7437999844551086,0.4778999984264374,9.465499877929688,0,5.230499744415283,1.6526999473571777,22.534099578857422,5.710299968719482,6.452600002288818,6.40749979019165,3.4502999782562256,0.661799967288971,0.0023999998811632395,8.360899925231934,8.200499534606934,0,9.005999565124512,3.5498998165130615,2.2289998531341553,0.07989999651908875,0,0,9.395699501037598
2023-06-22,0,0,0,0,0,0,0,0,0.01640000008046627,0,0,0,0,0,0,0,0,0,0,0,0,0.09809999912977219,0,0.39089998602867126,0,0.01809999905526638,0,0,0,0,0.1022999957203865,0,0,0,0,0,0,0,0,0,0,0.014599999412894249,0,0,0,0,0,0
2023-06-23,4.131799697875977,35.01599884033203,43.94649887084961,0,1.6845999956130981,3.589399814605713,10.641399383544922,0.9542999863624573,5.0157999992370605,14.68120002746582,14.68120002746582,0,0.0044999998062849045,16.858299255371094,37.82069778442383,1.9276999235153198,3.775099992752075,3.992799997329712,34.48500061035156,60.67289733886719,1.1009999513626099,6.4644999504089355,0.3545999825000763,15.390999794006348,14.529699325561523,3.930499792098999,3.357800006866455,7.779099941253662,5.0279998779296875,2.541100025177002,23.61050033569336,4.509799957275391,0,0,0,0,0,0,0,0,1.871399998664856,6.054699897766113,1.9848999977111816,39.539398193359375,1.9779999256134033,15.319899559020996,11.768099784851074,33.180599212646484
2023-06-24,1.3294999599456787,5.990900039672852,1.0018999576568604,0,0,0.10569999366998672,0,0,1.0921999216079712,1.3246999979019165,1.3246999979019165,0.3669999837875366,0,0.3709000051021576,4.732399940490723,0.17979998886585236,0.9555999636650085,1.4124000072479248,2.2856998443603516,0.010599999688565731,0,4.884599685668945,0,1.3346999883651733,0.4397999942302704,2.2216999530792236,1.0566999912261963,11.320300102233887,0.001999999862164259,0,2.122299909591675,0.10170000046491623,0,0,0,0,0,0.013700000010430813,0,0,1.3220999240875244,0.39319998025894165,0.7094999551773071,6.030900001525879,2.358599901199341,3.326399803161621,0.34039998054504395,1.111899971961975
2023-06-25,4.985199928283691,1.9996999502182007,0,0.16259999573230743,0.7911999821662903,1.8367999792099,0.9563999772071838,0.7166000008583069,2.5232999324798584,3.9164998531341553,3.9164998531341553,0,0.025699999183416367,0,0,0.9716999530792236,5.607100009918213,5.714600086212158,8.209400177001953,0,9.833099365234375,3.441200017929077,0.08410000056028366,0,1.4453999996185303,5.0065999031066895,1.052299976348877,0,1.617900013923645,0,1.5683000087738037,4.251500129699707,0,0,0,1.2696999311447144,0,0,0,0,0,0.3116999864578247,2.41759991645813,11.358999252319336,5.120500087738037,5.115600109100342,7.347499847412109,0.9812999963760376
2023-06-26,1.0793999433517456,4.1265997886657715,0,0,0,0.3658999800682068,0.8156999945640564,1.2246999740600586,1.2322999238967896,0,0,0.21899999678134918,0,5.704400062561035,0,2.5349998474121094,0.839199960231781,0.7227999567985535,3.028899908065796,0,6.032299995422363,0.5907999873161316,0.2578999996185303,8.853799819946289,4.487299919128418,0,1.7860000133514404,2.644899845123291,0.08739999681711197,0,4.22189998626709,0,0.8675999641418457,0.4596000015735626,0.4324999749660492,9.732600212097168,0,0,0.13939999043941498,0,0.3568999767303467,0.6116999983787537,0.024399999529123306,3.1445999145507812,0,0.09860000014305115,0.0009999999310821295,3.849299907684326
2023-06-27,0.2076999992132187,2.9759998321533203,0.24399998784065247,0.09459999948740005,0.2782000005245209,0.8341000080108643,0.9635999798774719,2.455699920654297,1.7108999490737915,0.002300000051036477,0.002300000051036477,0,0.5113999843597412,15.695699691772461,1.0877000093460083,2.3775999546051025,3.0676000118255615,1.493399977684021,1.0073000192642212,0.9629999995231628,2.9498000144958496,0.8534999489784241,0.9619999527931213,13.518499374389648,3.2331998348236084,0.8858999609947205,2.9628000259399414,1.0540999174118042,0,0.05209999904036522,2.472599983215332,0.07400000095367432,0.8276000022888184,2.068199872970581,0,0,2.9291000366210938,0,0.04019999876618385,3.194700002670288,8.746099472045898,1.9107999801635742,0.44110000133514404,3.4168999195098877,2.925299882888794,1.3070999383926392,4.077199935913086,0.5027999877929688
2023-06-28,3.9351999759674072,1.8890999555587769,0.001500000013038516,0,0.004999999888241291,3.807299852371216,1.2503999471664429,2.3935999870300293,1.0191999673843384,0.36890000104904175,0.36890000104904175,0,0,0.34299999475479126,2.1782000064849854,9.415200233459473,1.8951998949050903,2.2939999103546143,5.285999774932861,1.7066999673843384,2.317199945449829,7.051300048828125,0.8628000020980835,0.5360000133514404,1.5947999954223633,0.01850000023841858,1.7863999605178833,1.8708999156951904,0,15.086299896240234,2.7056000232696533,0.8423999547958374,0.9514999985694885,0.024899998679757118,0,0,3.148900032043457,0.035099998116493225,0,0,0.8694999814033508,4.450999736785889,4.591799736022949,0.0010999999940395355,0.5379999876022339,0.8167999982833862,0.963699996471405,1.8801000118255615
2023-06-29,0.2669999897480011,0,0,0,0,0,0,0,0.14970000088214874,0,0,0,0,0,0,0,0,0,0.28599998354911804,0,0,0.3764999806880951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015099999494850636,0,0,0.08299999684095383,0,0,0,0
2023-06-30,1.0156999826431274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462799996137619,0,0,0,0,0,0,0,0,3.637899875640869,0,0,0,0,0.24289999902248383,0,0.7543999552726746,1.3005999326705933,0,0,17.951799392700195,0.5188999772071838,0,0,0,0.3238999843597412,0,0,0,0.4438000023365021
2023-07-01,0.6097999811172485,2.2855000495910645,0.9861999750137329,3.5759999752044678,0,1.8288999795913696,0.7631999850273132,0,3.7762999534606934,0,0,0,0,0,11.565400123596191,0,0,0,3.6775999069213867,0,0.9617999792098999,0,0,0,1.8389999866485596,0,1.229200005531311,0,0,0,5.68779993057251,0,0,0.06189999729394913,0.310699999332428,0.9121999740600586,0,0,0,0,5.615499973297119,0,0,1.3101999759674072,0,4.739500045776367,0,0.2906000018119812
2023-07-02,0,0,7.648399829864502,3.001199960708618,0,0,0,0,0,0,0,0.2733999788761139,0,0,6.493099689483643,0,0,0,0,1.0015000104904175,0,0,0,0,0,0.011399999260902405,0,2.1984000205993652,0.42399999499320984,1.0148999691009521,0,0,3.5598998069763184,4.620899677276611,2.254199981689453,0,0,2.8929998874664307,1.4630999565124512,2.5767998695373535,0,0,0,0.7534999847412109,0.49609997868537903,0,0,0
2023-07-03,0.2043999880552292,11.592700004577637,3.4860999584198,0.024299999698996544,0,0.4852999746799469,0,0,0,5.672100067138672,5.672100067138672,0,0,2.429499864578247,10.028200149536133,0.9391999840736389,0.24709999561309814,4.2993998527526855,6.825699806213379,0.9994999766349792,0,1.1402000188827515,1.7894999980926514,9.008299827575684,7.7093000411987305,2.211599826812744,2.9622998237609863,0,2.238100051879883,0,10.946399688720703,0.013100000098347664,1.4362000226974487,0.13419999182224274,1.454699993133545,0.5327000021934509,0,0.6685000061988831,4.146999835968018,1.9429999589920044,2.5929999351501465,0.34860000014305115,0,2.2314000129699707,2.231600046157837,0,1.0756999254226685,1.8544999361038208
2023-07-04,0.9050999879837036,2.415599822998047,1.5666999816894531,0,0,0,0,0,0,0.0016999999061226845,0.0016999999061226845,0,2.0920000076293945,0.5791999697685242,1.816499948501587,0,0,0,0.42499998211860657,0.0011999999405816197,0,4.258699893951416,0,0,0,0,0,0,0.7488999962806702,0,0.44599997997283936,0.5206999778747559,0,0,0,0,0,0,0,0.09259999543428421,0,0,0,0.46459999680519104,0,0,0,0.19789999723434448
2023-07-05,0.00029999998514540493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004699999932199717,0,0,0,0,0,0,0,0,0,1.664199948310852,0,0,0,0,0,0,0,1.0582000017166138,0,0,0,0
2023-07-06,0.09910000115633011,3.908399820327759,0.8267999887466431,0,0.5633000135421753,0.9156999588012695,7.452899932861328,0,1.2725999355316162,0,0,0,0,0,0.4592999815940857,0.0010999999940395355,0,0,0.2689000070095062,0.035999998450279236,0,0,0,0,0.7313999533653259,0.014599999412894249,1.2282999753952026,0.37849998474121094,0.034199997782707214,0,1.6749999523162842,0,0,0,0,0,0,0,3.5169999599456787,0,0.6089999675750732,0,0,0.03659999743103981,0,0,0,0.5166000127792358
2023-07-07,0,0,0,0,1.5851999521255493,0,0,0,0,0,0,0,0,0.004699999932199717,0,1.8679999113082886,0,0,0.06679999828338623,0,0,0.7592999935150146,1.2711999416351318,0,0,0,0,0,0.03539999946951866,0,0,0.008799999952316284,0,0,0,0,0,0,0,0,0,0,0.00039999998989515007,0,0,0,0,0
2023-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3253999948501587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48579999804496765,0,0,3.968899965286255,5.7891998291015625,0,0,0,0,0,0,0,0
2023-07-09,0.5331000089645386,1.0194000005722046,1.5784000158309937,0,0,0,0.7239999771118164,0,0,0,0,0,0,0,0.28279998898506165,0,0.9633999466896057,0,0.5015999674797058,0,0,0,0,0,0.578000009059906,2.7862000465393066,0.7511000037193298,0,0,0,0.5842999815940857,0,0,0,0,0,0.4910999834537506,0,0,0,0,0,0,4.787300109863281,0,0,0,0
2023-07-10,2.6671998500823975,3.163599967956543,2.9064998626708984,5.501999855041504,0.3220999836921692,2.8550000190734863,3.596299886703491,1.278499960899353,7.344399929046631,4.361400127410889,4.361400127410889,8.82859992980957,2.4981000423431396,0.5062999725341797,1.8221999406814575,4.514199733734131,0,0.010400000028312206,3.670099973678589,0.8867999911308289,2.7409000396728516,4.466399669647217,2.079200029373169,2.9619998931884766,7.751999855041504,0.8775999546051025,1.785499930381775,1.8350999355316162,2.4540998935699463,1.757099986076355,4.383199691772461,1.9987999200820923,2.190700054168701,0.33159998059272766,19.070199966430664,3.300299882888794,3.0687999725341797,4.05709981918335,8.960800170898438,5.594099998474121,0,1.435499906539917,0.5155999660491943,4.1828999519348145,0.033900000154972076,6.888899803161621,0,4.005899906158447
2023-07-11,0,0,0.14059999585151672,0.24549999833106995,0,0,0,0,0,0,0,0.7197999954223633,0.40709999203681946,6.131099700927734,2.4788999557495117,0,0,0,2.427000045776367,0.06159999966621399,0,0,0,0.4487999975681305,0,0,0,2.1575000286102295,0,0.07319999486207962,0,0,0,0.7472999691963196,3.6820998191833496,11.013599395751953,0,4.243199825286865,21.339099884033203,4.512700080871582,0,1.4172999858856201,0,0,0,0,0,1.3212000131607056
2023-07-12,0,0,0,0,0,0,0,0.0010999999940395355,0,0,0,0.7831999659538269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45899999141693115,0,0.2694999873638153,0,0,1.8678998947143555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,0.3017999827861786,0.0705999955534935,0,0,1.7726999521255493,0,0,0,0.8499000072479248,0.9093999862670898,0.9093999862670898,0.9052000045776367,3.0295000076293945,0.31189998984336853,2.8180999755859375,0.04879999905824661,0.07729999721050262,0.12479999661445618,0.2920999825000763,0,0,3.3775999546051025,3.363999843597412,0,0,0,0,1.8531999588012695,0.6863999962806702,0.05079999938607216,0,0,13.43549919128418,0.4708999991416931,0.028999999165534973,0,0,1.1560999155044556,0,0.44020000100135803,0,1.2387999296188354,1.125499963760376,0,0.8186999559402466,0,1.0260999202728271,0.9657999873161316
2023-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4114999771118164,0.3147999942302704,0,0,0,0,0.2721000015735626,0,0,0,0,0,0,0,0
2023-07-15,0,0,0,0,0,0,0,0,0,0,0,0.4493999779224396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20759999752044678,0,0,0,0,0,0,0,0
2023-07-17,0.28769999742507935,0,0,0,0,0,0,0,0,0,0,0.0044999998062849045,0,1.7884999513626099,0,0,0,0,0,0.4034999907016754,0,0,0,0,0,0,0,0,0,0,0.32029998302459717,0.7827999591827393,0.4147000014781952,0,0,2.822700023651123,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,0,0,0,0,0,0,0,0,0.3520999848842621,0,0,0,0,0,0,0,0,0,0.1898999959230423,0,0,0,0,0,0,0,0.7484999895095825,0,0,3.3583998680114746,0.22749999165534973,0.016899999231100082,0,0,0,0,0,0,0,0,0.7861999869346619,0,0,0,0,0.012899999506771564,0,0
2023-07-21,0,0,0,0.019999999552965164,0,0,0,0,0,0,0,0.7947999835014343,0,0,0,0,0,0,0,0,0,0,0,0,0.3798999786376953,0,0,0,0,0,0,0,0,1.2726999521255493,0.5989999771118164,0.0010999999940395355,0,0.2897999882698059,0,0,0.0015999999595806003,0,0,0.4810999929904938,0,0,0,0
2023-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04490000009536743,0,0,0,0,0,0,1.4161999225616455,3.261899948120117,0,0,9.687399864196777,0.6507999897003174,0,0,0,0,0,0,0,0
2023-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41849997639656067,0,2.6605000495910645,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5210999250411987,0,0,0,0,0,0,0
2023-07-24,0.26579999923706055,0.5220999717712402,0.09139999747276306,0,0,0,0,3.0558998584747314,0,0,0,0,0,0,0.8181999921798706,0,0,0,0,0,0,0.00029999998514540493,0,0,0,0,0,0,0,0,0.7351999878883362,0,0,0,0,0,0,0,0,0,2.125699996948242,0,0,0,0,0,0,0
2023-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676800012588501,0,0,0,0,0,0,0,0,0,0,0.2134999930858612,0,0.0031999999191612005,0,0,0,0,0,0,0,0,0,0,0,0.420199990272522,0,0,0,0
2023-07-26,0.9642999768257141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3846999406814575,0,0,0,0,0.3601999878883362,0,0,0,0.4869000017642975,0,0.0364999994635582,0,0.0024999999441206455,0,0,0,0,0,0,0,1.2746999263763428,0,0,0,3.725799798965454,0,0,0,3.2679998874664307
2023-07-27,2.9148998260498047,5.41379976272583,2.350299835205078,0,0,0,1.2785999774932861,0,0.32029998302459717,0,0,0,0,2.572999954223633,2.63100004196167,0.47209998965263367,0,0,6.724099636077881,1.3198000192642212,1.2645999193191528,1.8273999691009521,0,3.728299856185913,0.3849000036716461,0,1.9365999698638916,0.5633000135421753,0,0.7619999647140503,1.7178999185562134,2.2323999404907227,0,0,0,0,0,0,0,0,0,0.905299961566925,0.7216999530792236,5.831099987030029,0,1.364799976348877,0,7.936299800872803
2023-07-28,0.10719999670982361,2.630699872970581,0.12349999696016312,0,0,0,1.1538000106811523,0,0.6065999865531921,0.6152999997138977,0.6152999997138977,0,0,0.3700999915599823,1.2163000106811523,0,4.437099933624268,0,1.1560999155044556,4.773699760437012,3.229099988937378,0.003399999812245369,0,0.7202000021934509,0,0,0.4251999855041504,0.004799999762326479,0.9630999565124512,0,1.3423999547958374,0.010400000028312206,0,0,0,14.988499641418457,0,0,0.3431999981403351,0,0,0.4050999879837036,0,3.6442999839782715,0.004799999762326479,0,0,6.223999977111816
2023-07-29,0.5863999724388123,0,0,0.9398999810218811,0,0,0,0,0,3.0307998657226562,3.0307998657226562,0.24740000069141388,0,0,0,0.00039999998989515007,2.1445000171661377,0,0,0,0,0.0471000000834465,0,0.6525999903678894,0,0.7759000062942505,0,0.007799999788403511,10.615099906921387,0.00039999998989515007,0,5.978799819946289,0,0.29099997878074646,1.042099952697754,6.547999858856201,0,1.3148999214172363,3.234099864959717,0.43369999527931213,0,0.008599999360740185,0,0,0,0,0,0.5651999711990356
2023-07-30,0,1.4692999124526978,0,2.1708998680114746,0,0,0,0,0,0,0,0.8256999850273132,0,0.3050000071525574,0.6372999548912048,0.12199999392032623,0.4324999749660492,0,0,0.06430000066757202,0,0,0.4438000023365021,0,0,2.1561999320983887,0,0.48259997367858887,1.1547999382019043,0.8783999681472778,0.00029999998514540493,0,5.535999774932861,13.746199607849121,11.40939998626709,3.940699815750122,0,12.055399894714355,4.6057000160217285,3.0762999057769775,0,0,0,0.03879999741911888,0,0,0.012999999336898327,0
2023-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37109997868537903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07559999823570251,0,0.4779999852180481,0,0,0,0,0
2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4754999876022339,0,0,0,4.3750996589660645,18.617698669433594,0,0,0,0,0,0,0,0
2023-08-02,0,2.933799982070923,0,0,0,0.8244999647140503,0,0,0,0,0,0,0,0,0.32359999418258667,0,0,0,0,0,0,0,0,0,0.7006999850273132,0,1.3429999351501465,0,0,0,4.539499759674072,0,0,0,0,0,0,0,0,0,6.5808000564575195,0,0,0.2985999882221222,0,0.2190999984741211,0,0
2023-08-03,0.02419999986886978,0.2502000033855438,0.030499998480081558,0,0,0.7400000095367432,0,0,0,0,0,0,0,2.661799907684326,0.3660999834537506,0,0,0,0.19739998877048492,0.20579999685287476,0,0,0,35.52190017700195,1.9081999063491821,0,10.779600143432617,8.048500061035156,0,0,0.8466999530792236,0,0.05509999766945839,0,0,0,0,0,0.002199999988079071,0,16.97640037536621,0,0,0.34790000319480896,0,0.5572999715805054,0,0
2023-08-04,9.049099922180176,6.964200019836426,0,0,1.2351999282836914,1.8209999799728394,1.6740999221801758,0,5.4467997550964355,0.6172999739646912,0.6172999739646912,3.5856997966766357,0,4.9918999671936035,0,1.0096999406814575,0.8327999711036682,0.0284000001847744,7.697000026702881,0,0.8291999697685242,1.2574999332427979,1.0750999450683594,38.329200744628906,2.3743999004364014,0.015099999494850636,6.065799713134766,30.173799514770508,0.29330000281333923,0,5.598799705505371,1.5577999353408813,0,0,0,0,0,8.970600128173828,0.29739999771118164,24.231599807739258,10.354000091552734,0,32.653099060058594,2.677799940109253,0.28450000286102295,2.1029999256134033,0.0044999998062849045,0.6200999617576599
2023-08-05,16.043899536132812,1.9271999597549438,0.07039999961853027,0.22439999878406525,0,3.276399850845337,8.479599952697754,5.348799705505371,13.030200004577637,2.4263999462127686,2.4263999462127686,14.55620002746582,0.5127999782562256,0.4745999872684479,0.40709999203681946,6.040299892425537,4.230299949645996,3.8163998126983643,11.082300186157227,0.3798999786376953,5.925899982452393,1.8953999280929565,0,5.605499744415283,1.9214999675750732,4.094599723815918,2.0123000144958496,3.751699924468994,2.304800033569336,0.03779999911785126,2.698899984359741,2.6252999305725098,4.810800075531006,0,0,0,0.7131999731063843,11.042699813842773,0,0,5.684700012207031,4.215799808502197,17.808799743652344,6.122499942779541,4.363800048828125,10.84999942779541,3.5172998905181885,11.210299491882324
2023-08-06,22.580699920654297,14.956500053405762,3.043099880218506,0,0,2.6015000343322754,4.817500114440918,4.35099983215332,9.962200164794922,2.029599905014038,2.029599905014038,0,0,0.33730000257492065,7.292500019073486,4.120899677276611,7.935999870300293,9.606999397277832,14.480299949645996,0.4822999835014343,2.5063998699188232,7.4116997718811035,0,0,2.9696998596191406,5.899999618530273,4.997399806976318,0,7.85099983215332,2.057499885559082,8.166799545288086,3.930999994277954,0,0,0,0,1.5480999946594238,0,0,0,1.1449999809265137,2.4976999759674072,8.572500228881836,1.9965999126434326,4.825099945068359,4.914299964904785,5.505399703979492,5.0503997802734375
2023-08-07,9.363800048828125,1.0662999153137207,0.026099998503923416,0,0,5.1066999435424805,0.30300000309944153,0,1.1689000129699707,0,0,0,0,0.6161999702453613,0,0.08980000019073486,0,0,3.248999834060669,0,2.3457999229431152,0,0,2.024199962615967,0,0,1.3799999952316284,2.145400047302246,0,0,0.43539997935295105,0.07689999788999557,0,0.2644999921321869,0.00039999998989515007,0,0,0,0,0,4.259900093078613,0,0.007799999788403511,6.123799800872803,0,0.5394999980926514,0,2.8041000366210938
2023-08-08,0,0.42489999532699585,17.962099075317383,0,0,0,0,0,0.4016999900341034,0,0,0,0.6924999952316284,0,3.0473999977111816,0,0,0,0,0,0,0,0,0,0,0,0.1428999900817871,0,0.18629999458789825,0,1.3517999649047852,0,0.02759999968111515,0.35019999742507935,1.517199993133545,1.442199945449829,0,0,0,0,0.5753999948501587,0,0,0.9088000059127808,0,2.79229998588562,0,0
2023-08-09,1.440999984741211,1.9153999090194702,2.30079984664917,0.9994999766349792,0.44579997658729553,4.632199764251709,0.6355999708175659,1.445199966430664,1.6366000175476074,1.4126999378204346,1.4126999378204346,0,2.7070000171661377,0,2.105799913406372,1.3068000078201294,0.4673999845981598,0,2.2238998413085938,0.15639999508857727,0.6489999890327454,0.6211999654769897,1.0220999717712402,0,7.049299716949463,0,4.312900066375732,0,1.2304999828338623,1.5470999479293823,6.673699855804443,2.7826998233795166,2.394899845123291,2.9472999572753906,1.666599988937378,6.361199855804443,2.6712000370025635,0,0.4472000002861023,0,2.02239990234375,1.5748000144958496,1.5505999326705933,0.08919999748468399,1.5228999853134155,4.280799865722656,0,2.095900058746338
2023-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1495000123977661,0,0,0,0,0,0,0,0,0.005499999970197678,0,0,0,0,0,0,1.1682000160217285,1.8666999340057373,0.698199987411499,0,4.106100082397461,0.6750999689102173,0,0,0,0,0,0,0,0
2023-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
