,468T8,49HYF,72677,72768,72769,72770,72772,72773,72774,72775,72776,72777,72779,74230,7QWEU,9Y709,FZIS8,GBAB3,H5X3C,J5D8P,J893H,JOVI3,K8S00,KBHK0,KBZN0,KCII0,KEKS0,KGDV0,KGFA0,KJDN0,KLVM0,KLWT0,KM750,KOLF0,KPO10,KPWD0,KS590,KS710,KS850,KSDY0,KWYS0,MDSMM,MRYDA,OBMJ4,U1K6U,V83LW,WLH1H,XEEN8
2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1.9257760345935822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38904906809329987
2023-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1434657871723175,0,0,0,0,0,0,0,0,0,0,0
2023-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.350875809788704,0,0,0,0,0,0,0,0,0,0,0
2023-02-05,0,0,0,0,0,0,0.13943277299404144,0.39829588681459427,0.11153654009103775,0,0,0,0,0,0,0,0.5155033618211746,0.12116190791130066,0,0,0,0,0,0,0.173605814576149,0,0.9672841578722,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5228621065616608,0,0,0,0,0.13684247434139252,0,0
2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9621632993221283,0,0,0.23417925834655762,0.7481635808944702,0,0,0.8424994051456451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0508768260478973,0,0,0,0,0,0,0
2023-02-07,0,0,0,0,0,0,0,1.766276940703392,0,0.47625911235809326,0.47625911235809326,0,1.00650055706501,0,0,0,1.1157283782958984,0,0,0,1.9709223806858063,0,0.5488525480031967,0,0,0,0,0,0,0,0,0,0,0,0,0,2.881765216588974,0,0,0,0.1380268633365631,0,0,0,0,0,0,0
2023-02-08,0.25665831565856934,0,0,0,0,0,0,2.4691491425037384,0,0,0,0,2.1151929646730423,0,0,0,1.5880094915628433,0,0.10867195576429367,0,3.8934465646743774,0.7201497927308083,2.41226664185524,0,0.6680871546268463,0,0,0,0,0,0,0.20409391820430756,0,0,0,0,6.47247876226902,0,0,0,0,0.11445841938257217,0,0,0,0,0,0
2023-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6757120937108994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-13,0,0,1.0798357650637627,0,0,0,0,0,0,0,0,0,0,0,1.214860275387764,0,0,0,2.2506991028785706,0,1.1372869536280632,0.24319758266210556,2.26068577170372,0,0,0,0,0,0,0,1.540237307548523,0,0,0,0,0,0.24269790947437286,0,0,0,0.9266982525587082,0,0,1.9727469757199287,0,0,0,0
2023-02-14,1.631027102470398,3.0718401670455933,2.2248914688825607,0,0,1.6595409587025642,4.240809872746468,0.6836451590061188,1.0600625649094582,1.538748949766159,1.538748949766159,0,2.273723542690277,0,2.778971865773201,2.9746352955698967,1.9112699180841446,0,4.961018294095993,2.2982003688812256,2.4498435258865356,0,3.399339735507965,0,4.0152557939291,0,9.555072695016861,0,0.7716887891292572,0,4.483758062124252,4.687315538525581,0,0,0,0,3.920564666390419,0,0,0,3.14880358427763,0.7291367799043655,4.165623500943184,4.372587159276009,0,3.701473891735077,0,0.6758177429437637
2023-02-15,0,3.598462015390396,0,0,0,0,0,0.9255515560507774,0,0,0,0,0,0,1.6236170381307602,0,0,0,0,2.4581659585237503,0,1.4715918451547623,0,0,0,0,0,0,0,0,3.248777598142624,0,0,0,0,0,0,0,0,0,2.067409723997116,0,0,1.2611569538712502,0,0,0,0
2023-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7462560832500458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-17,0,0,0,0,0,0,0,0,0,1.1576410830020905,1.1576410830020905,0,0,0,0,0,0,0,0,0,0,1.751141481101513,0,0,0,0,0,0,0.5251774042844772,0,0,0,0,0,0,0,1.6913903951644897,0,0,0,0,0,0,0,0,0,0,0
2023-02-18,0,0,0,0,0,0,0,0.4941595792770386,0,0.5973244309425354,0.5973244309425354,0,0,0,0.11058508604764938,0,0,0,1.610664926469326,0,0,2.2223555594682693,0,0,0.9704096466302872,0,0.9197423458099365,0,0,0,0,0,0,0,0,0,3.0478725731372833,0,0,0,1.0139484405517578,0,0,1.4984363093972206,0,0,0,0.1216297373175621
2023-02-19,0,0,0.10114302486181259,0,0.46813729405403137,0,1.2644320130348206,0,0,2.0904836505651474,2.0904836505651474,0,2.6768217012286186,0,0.12411514669656754,0.22738943994045258,0,0,1.1162143722176552,0,1.8585436791181564,2.7898242324590683,3.8426962196826935,0,3.424654498696327,0,2.1970434933900833,0,1.2383901327848434,0,2.488379195332527,0,0,0,0,0,0.30706852674484253,0,0,0,4.006424963474274,0,0.17822322249412537,0.585986889898777,0,0,0,0
2023-02-20,8.311933919787407,0.3433692008256912,2.4156859815120697,0,2.738089181482792,0,5.276735343039036,11.301332369446754,0,4.9547300189733505,4.9547300189733505,0,7.185962788760662,0,2.3296473771333694,4.309496879577637,4.038987949490547,5.159868478775024,8.246935620903969,2.9026908427476883,6.95151749253273,12.283154129981995,11.45968246459961,0,4.597865968942642,4.040647551417351,0,0,4.248207241296768,0,4.782894536852837,7.056493639945984,0,0,0,0,7.791048228740692,0,0,0,4.7694888561964035,1.6717070937156677,5.931988969445229,7.335877418518066,1.8158274292945862,0,2.957686759531498,4.829973496496677
